BveTs Vehicle Performance Table 1.00
#
0,22690.22,49261.67,49261.67,49261.67
5,17913.33,49261.67,49261.67,49261.67
10,6977.744,49261.67,49261.67,49261.67
15,3502.353,39409.34,49261.67,49261.67
20,2147.653,29557,49261.67,49261.67
25,1469.661,22515.2,49261.67,49261.67
30,1077.975,15075.69,49261.67,49261.67
35,829.4674,10739.75,42224.29,49261.67
40,661.0176,8005.932,36946.25,49261.67
45,541.0704,6178.404,30336.13,49261.67
50,452.341,4900.155,24186.97,49261.67
55,384.679,3973.25,19705.49,44783.34
60,331.7859,3281.037,16343.38,41051.39
65,289.5758,2751.278,13759.52,37893.59
70,255.2986,2337.374,11732.92,33678.89
75,227.0444,2008.21,10115.45,29338.06
80,203.452,1742.392,8804.882,25785.4
85,183.5282,1524.833,7728.875,22841.05
90,166.5339,1344.653,6835.112,20373.65
95,151.9095,1193.856,6085.009,18285.49
100,139.2243,1066.458,5449.629,16502.66
105,128.1425,957.9158,4906.932,14968.4
110,118.3988,864.7288,4439.896,13638.56
115,109.7814,784.167,4035.215,12478.38
120,102.1191,714.077,3682.369,11460.18
125,95.27259,652.7423,3372.954,10561.7
130,89.12741,598.7816,3100.193,9764.887
135,83.58871,551.0735,2858.574,9054.957
140,78.57734,508.7005,2643.575,8419.724
145,74.02687,470.906,2451.466,7849.065
150,69.88112,437.062,2279.139,7334.515
155,66.09234,406.6437,2123.997,6868.953
160,62.61971,379.2101,1983.851,6446.351
